hash,author,modules,lines_added,lines_deleted
c8ec5e0543b90372c8e6d5cc2cd3d2ff89ca0e82,Amit Langote,['src'],69,96
7fbc75b26ed8ec70c729c5e7f8233896c54c900f,Amit Langote,['src'],96,69
e1f95ec8cf6ea75d90905b2c746e2e1e9f3c9fc1,Noah Misch,['src'],7,6
5b7b3824648d6324f649bc74713a6b35e53b91ac,Tom Lane,['src'],2,2
c181f2e2bcecc2704c6461a0543894a38d7143df,Heikki Linnakangas,['src'],19,2
1d5caec221d85b8950a1ee3d8bb6fad262549ea6,Dean Rasheed,['src'],237,38
5daa50f962bd06e49af690efc2a8a27fdd37fb7d,Peter Eisentraut,['src'],4,4
3ef18a90bdeaeb7895b16431b0bb0023265c1df4,Michael Paquier,['doc'],12,9
714780dcddf01865aa4323fedec59ffbefc7e707,Peter Geoghegan,['src'],19,1
9f71e10d65fa2db7cde9fe1554f89a9526904eb9,Tom Lane,['src'],16,7
c68f78538f93803b5c4f879da12918762eb43482,Etsuro Fujita,['src'],1,1
1d863c250461410e60c9ed5d3180f32336f4c3e2,Peter Eisentraut,['src'],4,4
54ccfd65868c013a8c6906bc894bc5ea3640740a,Amit Kapila,"['contrib', 'src']",90,9
28d3c2ddcf91395920da17646a16367b6de1a93a,Heikki Linnakangas,"['contrib', 'src']",226,80
e221c0befb1b23130d87c26a1a2479019b9d565d,Michael Paquier,['src'],14,2
becfbdd6c1c94fe03391368080029a6dd8523658,Thomas Munro,['src'],24,0
fb56a181175bba03a6d4f82cd3c07ec5511ce545,Daniel Gustafsson,['src'],30,11
c1609cf3c014294937058d4ca2b3160ec1b5be8c,Daniel Gustafsson,['src'],2,2
f19669fed3efe872425c80d4b1f45bf59267b7ea,Michael Paquier,['contrib'],2,2
1f9e3a9be539f912babd3ad58d01a4ce6aa0b85b,Daniel Gustafsson,['src'],2,2
5f3aa309a880bb429c6a648d64e20fbd353fee8a,Daniel Gustafsson,['src'],17,8
48e2b234f822ea1610826be4526bb56ca4734dbe,Tom Lane,['src'],52,0
5cfba1ad69c6d43184645419476f6cc62e5dd3c5,David Rowley,['src'],24,1
e5975c2daad0327b9faa6b62bcfbf173680d14b9,Michael Paquier,['doc'],8,8
c868cbfef70a22bc02093cfd5e21d5ffd3ca5dd0,Michael Paquier,['src'],4,4
cb943054f3f6d67c858dd63192afaa488f8cb51e,Michael Paquier,['src'],15,0
1f998863b0bc6fc8ef3d971d9c6d2c29b52d8ba2,Heikki Linnakangas,['src'],2,2
bf094372d14bf00f1c04f70f6ec5790f8b2c8801,Heikki Linnakangas,['src'],4,4
78a33bba4c634afc3c67dddeb359b5ce872a0b04,Michael Paquier,['src'],35,3
af5b3c3d1eae94e9584ad1955a20b5a7cd0083c1,Michael Paquier,['src'],37,3
83223f5f714482dd44883c68ecac2ae8c2d838e8,Nathan Bossart,['src'],1,1
f73fa5a470b4cf850ad404b63c3e352d179d40b0,Tom Lane,"['doc', 'src']",17,0
d726897c571b4269096c2cd13af804d16d089669,Alvaro Herrera,['src'],3,3
a0a5e0feb35c1209e340046dc4e40af3b0e79d59,Peter Eisentraut,['src'],2,2
b0ec61c9c27fb932ae6524f92a18e0d1fadbc144,Daniel Gustafsson,['src'],3,4
be6f7cd9bb4a80787a7ebd602e5cae23485e4fe2,Peter Eisentraut,['src'],2,2
