hash,author,modules,lines_added,lines_deleted
eb60eb08a95eb531f3f2a459c1b623c5ac37ecd3,Robert Haas,['src'],2,2
af6284a666742d6932bae2e93f9eef156274a92e,Peter Eisentraut,['src'],1,1
7122f9d5437789312cb0a7e26e853bb8d2e57add,Tom Lane,['src'],50,6
935277b24172979e8244a5399906c358e4176b49,Tom Lane,['src'],129,73
59346209a839dfc627dd7986af3a6a8349c7ea0f,Bruce Momjian,['contrib'],1,1
c4939f121563f300b98b30837151753fc8255554,Tom Lane,['src'],17,47
37bef842f5530fc9f4a48daba9f4709ee5e36c9b,Tom Lane,['src'],205,35
e52f8b301ed54aac5162b185b43f5f1e44b6b17e,Thomas Munro,['src'],1,1
d35a1af468162f510b6139bf81a7a41fd8ba8500,Tom Lane,['src'],289,66
75f49221c22286104f032827359783aa5f4e6646,Peter Eisentraut,['src'],99,104
3b9d2deb67a0d5ee681561fc0e07c2dca4e26e96,Tom Lane,['src'],203,30
90161dad4dd719f44255474f4471af916f2a28f0,Tom Lane,['src'],58,9
47f3f97fcdee28e3eb70cd2ebfd7b4899570b018,Tom Lane,['src'],323,41
332741e73980401895e027eb697bb472860036fb,Tom Lane,['src'],344,71
17407a8eaa2afa8ac0de4b0a494f33d8eb7a98bd,Tom Lane,['src'],230,56
b18c2decd76eeffbd483c041c02bb0fb01b0f124,Peter Eisentraut,['src'],2,2
b0feda79fdf02710a6039a324299525845a4a9d4,Tom Lane,['src'],90,18
45f5c81ad2bc2cd4e6a4fa0ba13b34f5c6048d44,Robert Haas,['src'],1,0
b8c0ffbd2c8038fbebe76b48616860a7efec66ae,Tom Lane,"['doc', 'src']",100,10
c60c9badba9b4db3155eef081ae0b923f983168c,Tom Lane,['src'],282,46
50428a301d5ad46316cac2192f2ca8d91898aa3c,Tom Lane,['src'],342,168
d02ef65bce6575e10ac0b4e7b8552ff67687c944,Tom Lane,"['contrib', 'src']",47,25
66dcb09246b49b2cd0421251221e07c388de9c4f,Michael Paquier,['src'],52,52
4dd687502d9eb0b2984c36579c2fcf5283adfa7c,Tom Lane,['src'],322,358
c60488b4748b4316f1c92d62457671046e5c8994,Tom Lane,['src'],328,80
2661469d862239ea8b9e3a1cf5352d833f6f0fec,Tom Lane,"['contrib', 'src']",176,90
ccff2d20ed9622815df2a7deffce8a7b14830965,Tom Lane,"['contrib', 'src']",727,238
1939d26282b27b4b264c6930830a7991ed83917a,Tom Lane,"['doc', 'src']",277,1
d9f7f5d32f201bec61fef8104aafcb77cecb4dcb,Tom Lane,"['doc', 'src']",397,0
beecbe8e5001249f0ad51f828d66238dd5160072,Alexander Korotkov,['src'],59,59
5e9b1220599946621984ec95f1cb80989f7c76d6,Peter Eisentraut,['src'],5,5
b5bbaf08ed8bbc45d396c3383fc89331c914b857,Alvaro Herrera,['contrib'],1,1
a8583272218ab6e97c7bdeb8a960d8d4de329b7e,David Rowley,['src'],32,0
d69d01ba9d8d774487032459ebb83d2086715f01,Tom Lane,['src'],63,3
71cb84ec69a38444c48bd8d3b5451b2da157848b,Michael Paquier,['src'],18,10
8692f6644e71f51db9a853a652f37909c9cb534d,David Rowley,['src'],3,3
e76913802c5347831aadc1513b59196bde6ec116,Tom Lane,['src'],7,1
fe12f2f8fa608156c2d3c027cdd6aa9af0788e3a,Tom Lane,['src'],14,2
2605643a3a9d789f3a5935810e874c00243d7576,Dean Rasheed,['src'],104,55
7ac0f8d384a4633c6652ae1f6bba40d42d21ec18,Jeff Davis,['src'],1,1
b6bd5def3a6382995634d33f46d20e191a475914,Tom Lane,['src'],49,13
cabfb8241dea84206b90578a769e9cbd813ba477,Tom Lane,['src'],94,26
ab810062991295f63612a997e872232a6f1a3ef6,Daniel Gustafsson,['doc'],6,6
40b1491357a4a092ea054176944cf76e2fe3eff8,Amit Kapila,['src'],42,6
edf12e7bbd0f5cf6b3c4f4d6b2dad8586b10dcc6,Jeff Davis,['src'],4,0
1dd6700f44d2e14616d464a5f490552b7036ad3f,Tom Lane,['src'],20,17
d74a366aa2fa3f11fc4fbd1b2817ac252f6f9ba4,Michael Paquier,['src'],2,1
51dfaa0b010c1efba8a4137cfccd5fbb7f5d4afd,Tom Lane,['src'],39,15
8aa03f3caaed9dd438a20c3423daa43a44549d60,Michael Paquier,['src'],4,5
f0cd57f852cb88a4252db175317ec4627ec1b1cd,Andres Freund,['meson.build'],6,0
ccc59a83cd977608564a6f11ffcb2ec1773a9e94,Andrew Dunstan,['src'],3,0
02ac05b4c0229bd662b3afa07f370df0a5cbdb54,Michael Paquier,['src'],1,1
50617a9aa37344c2dbc89dba0a2193723202e7aa,Andrew Dunstan,['src'],2,2
7b2ccc5e03bf16d1e1bbabca25298108c839ec52,Dean Rasheed,['src'],2,1
ffbb7e65a873e8f1584d2e593416fbe3adc130b6,Etsuro Fujita,"['contrib', 'src']",302,21
2d1f3bce97a9f4ac3ec4acbf337ffef598522216,David Rowley,['src'],3,3
2cf41cd30997f6a79fb962007a3cd11edcf9d013,Alvaro Herrera,['src'],2,1
385da7306c7fce210bd059ad97ebb3e19699e161,Peter Eisentraut,['doc'],9,8
b425bf0081386a544e1faf872a75da69a971e173,Andrew Dunstan,['src'],1,1
a4adc31f6902f6fc29d74868e8969412fc590da9,Andres Freund,['src'],42,27
b62303794efd97f2afb55f1e1b82fffae2cf8a2d,Tom Lane,['src'],4,5
75b8d3de989eb88a5960c93cddd88caf5d245024,Tom Lane,['src'],4,5
ed1d3132d27503cbae0198b2da172b17c0d4f86b,Joe Conway,['src'],1,1
8c954168cff4630ae94df649b458f4a3aad6d9a7,Andres Freund,['src'],14,10
3efc82e28951c6eee24aead056b8478cb424af2e,Tom Lane,['src'],9,0
2fb6154fcd769b2d4ea1226788e0ec2fc3522cb8,Robert Haas,"['doc', 'src']",2,3
97ee956416e9d7906cde49cae5f65763ea943e77,Andrew Dunstan,['src'],6,3
83eccb85625fce8f63ee2cd4fc60d72de4008d90,Alvaro Herrera,['doc'],1,1
6ff5aa129933fbde034c0d21c28cf05e052511f9,Alvaro Herrera,['src'],1,1
3d0c95bc8920f51f7d7685c622c9a75f59cf322f,Daniel Gustafsson,['src'],2,2
01755490cfa196ddc415308ab5aed8cc45fbaaad,Alvaro Herrera,['src'],1,7
3b304547a9dfef7101889d35a4c5da7866d66c8e,Daniel Gustafsson,['src'],1,1
aba2dbb3cf6283348a5f467b11820448fb4eaeb6,Daniel Gustafsson,['src'],3,3
5db195f76f279a120edee448ad74d43578f56edd,Thomas Munro,['src'],4,0
fccaf259f22f4aedc02033516c561ca86903077d,Tom Lane,['src'],20,9
36e0358e70498b5bf5e3e83d91ac964fc24c249e,Jeff Davis,['src'],2,2
a9e9a9f32b35edf129c88e8b929ef223f8511f59,Peter Eisentraut,['src'],463,774
0873b2d354b9c73a69067c0afb92e35994adc47e,Peter Eisentraut,['src'],79,5
e848be60b5cf9a883765ea8e98c411e7fef0c1c6,Amit Kapila,['src'],9,6
ad6c52846f13e4e86daa247c1369ed85558830e7,Michael Paquier,['src'],32,0
45d5ecab49f6c0df607d3ca2ce1995229f416d1a,Peter Eisentraut,['src'],5,5
30d98e14a88930c6d9658525fd5e6722e70a02e6,Noah Misch,"['contrib', 'src']",17,23
533e02e927c6e7fcc1a7b3121093d8f05b728279,Tom Lane,['src'],2,2
d6a3dbe14f98d867b2fc3faeb99d2d3c2a48ca67,Jeff Davis,['src'],4,2
b158e0b1b1bfd2dfce6d66d67dba3c94449f9cac,Tom Lane,['src'],30,13
36e545cd051ffe58064c1f38faeb64f4feef4aec,Amit Kapila,['src'],12,10
5ca3645cb3fb4b8b359ea560f6a1a230ea59c8bc,Michael Paquier,['src'],1,0
85d8b30724c0fd117a683cc72706f71b28463a05,Tom Lane,['src'],45,37
4f981df8e0b7bc00d22ab0db65579589c9d4bb8c,Tom Lane,['src'],20,7
b5621b66e778112c78d381414dff8917320f71d2,Peter Eisentraut,['src'],14,14
d7744d50a5394db8d973d1cfa034ed6640aec13c,Michael Paquier,['src'],14,1
1613de8bc34b4977d0186b56ef5a00ef8058a74a,David Rowley,['src'],3,0
0e758ae89a20f233bb1c20a0f52ac7c81b2ef1b8,Tom Lane,['src'],12,6
34fa0ddae5cf27dd93a5855b30083185d4bb5a5b,Tom Lane,['src'],37,3
8c7146790811ac4eee23fab2226db14b636e1ac5,Etsuro Fujita,['src'],2,2
2fe4c7384f469e077928cd40fa1da4bd05598f1f,Peter Eisentraut,['src'],2,4
dea83493800563d9f78b68bf9717988dd272c7c9,Tom Lane,['src'],15,5
26ee7fb3684e5809d663f74847fb405f5a84d1af,Tom Lane,['src'],13,6
d54e79ba282c6a86d0c63e990e716b2c07a8656d,Etsuro Fujita,['src'],1,1
e76502871ee36932bbd4d684262d77c0e8aecf08,Michael Paquier,['doc'],2,2
3712e0ed47d126e9aa656a34dd56d52770b672b7,David Rowley,['src'],4,5
f4857082bc16f36a5cdc6f8328cdc8071bb1715e,Tom Lane,['src'],18,4
0717f2fedb2400e4f5bf89bcd463c8b32916ca26,Jeff Davis,['src'],5,0
a9f8ca6005f1441b4e28272f744fb01fbc14b29f,Noah Misch,['src'],7,0
b1099eca8f38ff5cfaf0901bb91cb6a22f909bc6,Peter Eisentraut,"['contrib', 'src']",162,174
37d264478ab47e8fa03751c39ba2c5dd447b89c8,Michael Paquier,['src'],1,1
e109e43921d21d069c03f18d7c9d8f4e5cb6a0c3,Thomas Munro,['src'],36,2
4517358ee78213cd2ca18270ab4d32cd69b0b19d,Thomas Munro,['src'],13,13
f71007fbb3b83fba21daae9144cc07e205f2365c,Thomas Munro,['src'],14,3
387803d81d6256fcb60b9192bb5b00042442b4e3,Thomas Munro,['src'],25,5
4650036f5ab81c93e3b6ed549ef672a325b79705,Thomas Munro,['src'],3,0
359d601095ce2361bad50f9f8b0bcfe4da1eb886,Thomas Munro,['src'],10,1
f186c7c88522c2c25b31566b4a5e00749ca7820c,Michael Paquier,['doc'],1,1
8328a15f8f95cad3fa99bbab551cade0a8403708,Alvaro Herrera,['src'],16,3
14a737bfdbe4f2328d7f333b207f52f9ed4ee722,Michael Paquier,['src'],13,6
2598b76bf2bc78af4c65ffab4736c7b49205fc7a,Peter Eisentraut,['src'],1,1
1f0c4fa255253d223447c2383ad2b384a6f05854,Robert Haas,['src'],34,20
42d01f59c741038626d819046f4abf494c338c12,David Rowley,['doc'],3,2
16b1fe0037dc5a23dc7e2eb2ab62949800797b91,Amit Kapila,"['contrib', 'src']",78,0
c68ec1b027a9941ef4dc56e0d239f29e8a26fc5d,Michael Paquier,['src'],2,2
8bf66dedd88673f94122c3f3337e7d58e561ef4f,Tom Lane,"['contrib', 'src']",3,3
c68a1839902daeb42cf1ebc89edfdd91c00e5091,Michael Paquier,['contrib'],4,3
d57534740b7682c2816ce6c54318521787fcfacf,Tom Lane,['src'],208,1
9a95a510adf37fa73076647ac13286c8100dd1aa,Andres Freund,['meson.build'],4,0
1054c604bcdbae5de42beab2f60da7b0067cd4bb,Michael Paquier,['src'],3,3
39b8c293fcde1d845da4d7127a25d41df53faab5,David Rowley,['src'],8,7
7f8d9cedb374c9a23f0730f92a0b88d479325ba9,Alvaro Herrera,['doc'],2,2
56b662523fd49f75abe89d5bad54d377b2f36c24,Michael Paquier,['src'],8,5
63585b1ebd0d5ee66ff8f801202656d40ff9bb63,Michael Paquier,"['doc', 'src']",3,3
8a927e3cfc8f42141072b0a677678d76cec8a1db,Alvaro Herrera,['src'],1,1
4574eb9d38c69f4c90b5468f740ff22519752066,Michael Paquier,['src'],3,3
94fd253d561bcc1db067d04f75fc1f34c3b9962f,Michael Paquier,['src'],1,1
b8f2687fdc410371bbfa579ab7c4fd4b7a5ed1cb,Tom Lane,['src'],98,28
235eb4db9879397acb57a5dfd25c18291052068a,Tom Lane,"['contrib', 'src']",22,51
614a406b4ff1b6f0f84b89fb56dca5175978177d,Alvaro Herrera,['src'],161,1
cd4e8caaa0eb5c3d3b12a45b29035e7a4bdfa4a8,David Rowley,"['contrib', 'src']",32,43
0fa41648d77f04d5ad3ed69ff3e3903bd1abf121,Andres Freund,['src'],4,4
5757141caeaff4af0c206ab672d542cbd608542c,Michael Paquier,['src'],1,1
d8df67bb1ad9cb80963f3592be281656857a5efc,David Rowley,['src'],4,4
db0e5bf2b2da17c7e1c0beec04011d53388458bc,Peter Eisentraut,['contrib'],0,1
bdf9b60085bca2dbb0af920d50f1a0917dda0cbb,Michael Paquier,['src'],1,1
4a79fd1a754edcc85f9b94f17a2fb4576becf0a3,Tom Lane,['src'],135,103
1360943d1ac03240fc719a459aed4ad4f9f9b5d4,Andres Freund,['meson.build'],4,0
d0366bfb3b211b26a997a4220757392a0c153d8d,Andres Freund,['meson.build'],16,24
a9d58bfe8a3ae2254e1553ab76974feeaafa0133,Peter Eisentraut,['src'],16,6
83e42a0035718914efad2fe04080fd6c579e9ef2,Michael Paquier,"['doc', 'src']",8,8
69298db8e1a5a7afcfeea32daf71e713a109ef93,Alvaro Herrera,['src'],12,10
51fd7cdfd07d49223c82f8bbdf37866c81c62908,Daniel Gustafsson,['doc'],1,3
80a05679d5a400b8f995740c175f8bdb060bb05c,Tom Lane,"['doc', 'src']",32,17
e3a892539b2baabc1963c31605728bbbc8f8b89a,Andres Freund,['meson.build'],3,3
2beae72746e6b762cb335ec4fff87e5407b3096c,Michael Paquier,['src'],3,0
7188b9b0fdbb4dd99915626f171d820a56b98514,Robert Haas,['src'],37,10
6af082723277eeca74f2da65e7759666bf7c7f9c,Robert Haas,['src'],13,11
0222be137188ac3912d244d832a328be0944f3e9,Robert Haas,['src'],12,4
2e560b974ec7f7e8fe47e765e7c276422015ff3b,Michael Paquier,['src'],4,4
4667d97ca624b257f690e8d369b242b380f53a09,Robert Haas,['src'],5,5
4148c8b3daf95ca308f055e103f6ee82e25b8f99,Alvaro Herrera,['src'],47,36
249b0409b181311bb1c375311e43eb767b5c3bdd,Alvaro Herrera,"['contrib', 'doc', 'src']",77,5
8999f5ed3cd7d26be1121d912086d04d134d398b,Peter Eisentraut,['src'],30,5
216f9c1ab3a4f333632ce576e1dc1e3643427eb8,Tom Lane,['src'],82,16
2cb1a5a8d4aeb63da2d6a2d22169f05c60bb5828,Peter Eisentraut,['src'],4,5
43f4b349152d972c711592b8e8a4645aea9625f4,Peter Eisentraut,['src'],1,1
d811ce6ea343fa8a0b6b9cd7e9cddcbdaa27962b,Andres Freund,['src'],161,7
163b0993a162ebae00fe5de8f593a5da28821a1b,Jeff Davis,['src'],19,11
cbe6dd17ac453fece214b2a430b354d4f7d5a15d,Etsuro Fujita,['src'],2,2
2f636daac85b7bad608b24b475feceb7e3076ec6,Fujii Masao,['doc'],1,1
661ee7bfc661a4ba52ed57cff46e414b2add75b1,Andres Freund,['.cirrus.yml'],9,0
6971a839ccdf1131ddf1fa2fa405cba43cd68608,Amit Kapila,['src'],3,3
eccb607e19993483e25966abae895277599f77a2,Peter Geoghegan,['src'],5,5
3d53b9ef1a4cda7b6303a0496f8531eceeef0e77,Alvaro Herrera,['src'],7,7
6f0dad88b2eff56e1ddada983f27427250b8a3c3,Michael Paquier,['doc'],2,2
e9123197c844a3a7fe20d723477fcdbef5b89f93,Michael Paquier,['src'],2,2
55b4966365fa76bda275c409f3aefad43243f12c,David Rowley,['src'],16,13
78a9af1a27641ad983354bbaaaa4b7c00ea390f6,David Rowley,['src'],3,2
cab3ce7a065b8ec04303d680a64bd9aa9bdd29db,Peter Eisentraut,['src'],1,1
a23417790631e50f54bdcf5e40bf84e2dbd1c34b,Amit Kapila,"['doc', 'src']",10,10
08f8af983a8bd8ef78e48bab624071998a26cbb7,John Naylor,['src'],4,4
fdd8937c071e85e2b7606939fb28284f008e15d1,Michael Paquier,['src'],9,1
32914d900f90f7f5238a3856e67f6bc5bf05e1d9,Andres Freund,['src'],7,0
1e08576691bf1a25c0e28745e5e800c44f2a1c76,Peter Eisentraut,['src'],7,3
7beda87b6a4e5eae66f06df313581f7f53cab813,John Naylor,['src'],7,7
16492df70bb25bc99ca3c340a75ba84ca64171b8,John Naylor,['src'],1,0
63840526b05c5c12c92cb16be8748e4d20e6eab6,David Rowley,['src'],2,1
0e733278e346f19df93843bce9a81c8183df6e1d,Alvaro Herrera,['src'],164,0
9320cfdd06e5975b7bf60ab4c3d03195bf3fb5ff,Etsuro Fujita,['contrib'],141,0
b0526d271d16d54064666d30bbfa53d4f335c66d,John Naylor,['src'],4,0
b447d6075db8041b870ac526525f6873df222db4,Michael Paquier,['src'],6,4
d583036d68d6fe2fa7facd63eb6548583094fa96,Amit Kapila,['src'],1,1
346990ae2e9f50030831a27aba78653fbde8c7ca,Daniel Gustafsson,['doc'],1,1
8cb2a22bbb2cf4212482ac15021ceaa2e9c52209,Daniel Gustafsson,['src'],2,3
b7050e2584803a6abe71fb0b94a63b63e59cff9c,Tom Lane,['src'],151,123
5dcebd10baa8ec14a97029ca0bacaf2a9a0f8652,Alvaro Herrera,['doc'],14,14
8c848cd4b8e9e0fee33eaad33cb44376b9e5b480,Alvaro Herrera,['src'],12,0
df4a056619a7e9868ec43a15e2088ff8ccf94471,Michael Paquier,['src'],23,7
adb466150b44d1eaf43a2d22f58ff4c545a0ed3f,Thomas Munro,['src'],56,23
12d40d4a8d0495cf2c7b564daa8aaa7f107a6c56,Alvaro Herrera,['src'],4,2
cb62d0b3c372350b997733f41283cc35a6814024,Daniel Gustafsson,['doc'],4,4
0324651573479f4e782f76c0d06f2ebd02e6160a,Amit Kapila,['src'],7,1
4b4663fb4a704b7a145ed6ec018b1f0c116eeb6b,Alvaro Herrera,['src'],9,8
20b6847176976da9cae6103475b967e6c2971898,Tom Lane,['src'],7,13
cec2754fbebee0a40aaf905947deb823cca4fe39,John Naylor,['src'],2,0
829906fb6c21e39e732f340600f461f3d8db24c2,John Naylor,['src'],2,0
eac76cc012aa4888e882287baae791429396b403,John Naylor,['src'],1,0
c89b44a68d918e24335f2d132684c53dd16d0d2b,David Rowley,['src'],1,1
16d69ec29b1199831c74504845f5d6117dbfc738,David Rowley,['src'],5,39
8b26769bc441fffa8aad31dddc484c2f4043d2c9,David Rowley,"['contrib', 'src']",277,284
6bcda4a72123c3aa29fa3f03d952095675ad4468,Peter Eisentraut,"['contrib', 'src']",33,33
92e7b7722da98eb4d54df7d4f850eee6a5fe9eef,John Naylor,['src'],1,0
73b9d051c6076cf1cf1b90af505c8b379147c8b1,John Naylor,['src'],3,3
e062328ff11502b279186a286222f59fb9b4d15f,Michael Paquier,['doc'],2,2
932b01630095a08797e05ba1dae279731b862c95,Thomas Munro,['src'],31,6
ff720a597c0a53a8fcdf2cf4e45248dc5c37f9ab,Tom Lane,"['contrib', 'src']",40,10
1c3aa54502dd7d2ced0c4e51de40aa4d61bfc04c,Peter Eisentraut,['src'],5,0
376af686111e57929c626254eb403c0e810d8e22,Amit Kapila,['doc'],9,2
1c1294be716d96e804aadafc249fcbfa8367621d,Tom Lane,['src'],3,0
483ac6476198c66696b725d49aa42290a9a94a95,Andres Freund,['src'],2,2
0101f770a05b07dd7a8e05b6f8f95d4e22f4e846,Robert Haas,['src'],61,4
c7892c253fdc7bcb99a61e820798588ee4c071b9,Daniel Gustafsson,['doc'],1,1
620ac285483fd78a54206a8b523a877ba8fd1e9b,Robert Haas,['doc'],26,21
c6a43c25a8ba1a825588f7af25a7173f2e66ce8d,John Naylor,['src'],23,1
d2169c998553a6945fd51b8a1e5e9e1384283fdd,Amit Kapila,"['contrib', 'src']",106,20
8c7fc86ca979f558bb7028763a71aa1ac7ca19b8,Tom Lane,['doc'],1,1
d1ce745db2d7db193c0be461db3cd34edd776dac,Tom Lane,['src'],15,0
924954c670355f2a0ca1dd4173574a28fc0eedec,Alexander Korotkov,['src'],1,1
a8b02587a3c20997f8991878eb02ef475a343e1f,Etsuro Fujita,['src'],1,1
66af5eea31e06fac288274cc056357cebbbbefe3,Jeff Davis,['doc'],2,5
3e0fff2e6888e39b0ad5cdfdb78bc1c2bb2b22c9,David Rowley,['src'],8,51
d16c99aa71047e3cd94dad85f9fa82a7d6f94eed,Daniel Gustafsson,['doc'],1,1
0c67e9e566db32df3f420268e81e32f278a2f090,Daniel Gustafsson,['src'],2,2
b4ddf3ee30bfb5b7da60411cabcf0589bdbd3f42,Peter Eisentraut,['src'],4,0
4444317f370cbbd6a9bb62d70dd8f1f062952ef4,Andres Freund,['src'],1,1
8b808f189fb1f62a6830e5c023f4ae49a1f4c9a8,Peter Eisentraut,['src'],0,5
f959bf9a5b9cecd2f6e6bdd24a34a7b269b00827,David Rowley,['src'],15,12
36f729e2bc3539e777cda698dc441b8ccec42142,Peter Eisentraut,['src'],11,2
f0b013b0fc0a53de0ffe610b403125affb9c6094,Peter Eisentraut,['src'],1,1
49e525a08fcb42c05dc27bd0bc36aa491becc55f,Michael Paquier,['src'],1,1
d9fbb8862959912c5266364059c0abeda0c93bbf,Jeff Davis,['contrib'],23,30
ec97db399f1eccda6652d44b99d5363728832eb7,Robert Haas,['src'],4,3
e6dbb48487faf47c1436d26064736a906f885a03,Tom Lane,['src'],96,8
08909e3aee6182a988da5bf5c1b543910ee096c7,Peter Eisentraut,['src'],5,5
cce28f62680ca77f18762d58bc31f6b67c6ef692,Thomas Munro,['src'],0,9
af7d270dd3c7523dad023f5761f630daa7fb2730,David Rowley,['src'],0,3
c52ad9c4efdb91ce274c65b1acdb350e439c7b2d,Tomas Vondra,['src'],1,1
0d5bd3a6cc3e4cd2fb44e2714e52a684cc7bbc25,Amit Kapila,['src'],11,0
f4c32cdd1cc3e759d8e300664ec553a16bcb6c37,Tatsuo Ishii,['doc'],1,1
3eae0cbf7e70db885c4ec37e0863022d3ad589d4,Thomas Munro,['src'],16,4
f2108d3bd03d3cb101a8ddfa5fe127d30e7f47f4,Michael Paquier,['src'],1,1
e07ebd4b6e606a7c03ed3c6bf5d6bcbb725247b4,Tom Lane,['src'],3,0
9da300128df71b8f3f2a92038aee251413735dbe,Peter Eisentraut,['src'],1,2
e7a552f303c56788d52ca4e46490236845662734,Peter Eisentraut,['src'],1,2
34dffa0224bd34e0fa27b464f1821c9c43f07703,Robert Haas,['src'],1,1
7f13ac812313666a2fbb8dacfbee67e78d2ba0bc,Amit Kapila,"['contrib', 'src']",353,93
309857f9c1825d0591579579bdde2a8c8bd3e491,Tom Lane,['src'],48,3
92dc33a3a229f7d24b8c97b6a18b417d79cf4d97,Daniel Gustafsson,['src'],1,1
0b039e3a8489c08ec61b4d40382047c389af91ad,Michael Paquier,"['doc', 'src']",19,12
ffbfde4c87725c5342aa0727ed61c5c3c7c0cb39,John Naylor,['src'],2,2
670475b2fa4bc683edf3d595292ce696496f6b49,Thomas Munro,['src'],4,7
01126dc8cf2c6e06babf1bbb4dab41a4a96d704f,Thomas Munro,['src'],3,4
9a9f25e217428cdf4119ff08b77f9f5bd45f563c,Tom Lane,['src'],23,29
7e29a79a46d30dc236d097825ab849158929d977,Andres Freund,['src'],1,1
5c7121bcf8dbe94344742a5cd0fa0f016b7a76a1,Tom Lane,['src'],18,6
692df425b6883dd3edcc15bb984415ef349fafb1,Tom Lane,['src'],3,7
70d25bf70ce2eaed91406f56cd45dcfaa9ecabe0,Michael Paquier,['src'],1,1
f68faf4c7530e39e626b0aa3e4a36376e122fce7,Peter Geoghegan,['src'],4,3
e33ae53ddec80c15d297a31713212c05ea7341db,Tom Lane,['src'],60,27
94da73281ed93c86d2f286996bcd61d8bfac4ffd,Tom Lane,['src'],47,24
e5fc38ac303dd2427c0df5902f73a4c6e1fb48e4,Tom Lane,['src'],94,38
90a4b64134ce0cb9a31cdceb49e265e8e2f88b56,Alvaro Herrera,['src'],6,6
ec0925c22a3da7199650c9903a03a0017705ed5c,Alvaro Herrera,['src'],117,34
92f375056c11193c26f1278446e6301f0c18ea22,Peter Geoghegan,['src'],3,4
53823a06be6f40d88d8e3ba45045ecee1a21fc5e,David Rowley,['src'],29,0
d59383924c580a77a2346d9b1284c8589b3d43e2,Tom Lane,['src'],18,10
bcabbfc6a94bb1d59e380f1bcb7cd5da8338cd11,John Naylor,['src'],4,5
9f08803828d7dc9691e773f5bec4eed21f5ff520,John Naylor,['doc'],4,4
245e14e28b298e6ed00ea8d8c607b62387c9da92,Michael Paquier,['src'],14,7
1aa8dad41ffad99923a658389ee948e88394491c,Tom Lane,['src'],19,7
c67c2e2a29392b85ba7c728d3ceed986808eeec3,Tom Lane,['contrib'],22,4
a69959fab2f3633992b5cabec85acecbac6074c8,Michael Paquier,['doc'],7,7
c689baa158bbe76597b4dacd61c415b58b60f4e0,John Naylor,['src'],1,1
8b1ec7d2953273501c5cea8185b6358dc7709eb5,Michael Paquier,['src'],4,1
4ddfbd2a8ea9b41ced0cad1d984c833085f8ce91,Tom Lane,['src'],9,3
bfac42ea0284f4608d1c37477db14374f4ac9e87,Tom Lane,['contrib'],1,1
d8e34fa7a18fab4aa8eb010edac133d63ecc11c6,Tom Lane,['src'],5,6
b998196bb59af02e985cfc93e1704773b5690fbf,Andrew Dunstan,['src'],1,1
43746996399541ecb5c7b188725a5f097c15ceae,Robert Haas,['src'],55,9
80d690721973f6a031143a24a34b78a0225101a2,Robert Haas,['src'],1,1
59be1c942a47f6c8a4c47d242200fbbf4be59b88,Alvaro Herrera,['src'],3,1
9e4f914b5eba3f49ab99bdecdc4f96fac099571f,Alvaro Herrera,['src'],305,31
d396606ebe9722baceabb156551169d83c85b8c8,Fujii Masao,['src'],2,2
4fc6b6eefcf98f79211bb790ee890ebcb05c178d,Thomas Munro,['src'],16,0
