hash,author,modules,lines_added,lines_deleted
0fc33b00536cf395b44260b6fc76b6b1d6fc0bcb,Peter Eisentraut,['src'],7,3
4d3f623ea887a7b6e74d7567e3e0c4b66fd58e50,Richard Guo,['src'],1,1
3e83bdd35a5f38511b396a40f060cbc49b62e74d,Tom Lane,['src'],4,0
77fb3959a45d1a748cb28f3f58da18c6645b45d3,Álvaro Herrera,['src'],3,3
694b4ab33b24dfe1f9cc00fbbd5326f0feadee4a,Michael Paquier,['contrib'],1,1
fce13424b9c56abf8693684ab41d8fca864c1e79,Michael Paquier,['doc'],1,1
6d969ca687b4b2d4387d318c3fbcf3fc606ea55b,Tom Lane,['src'],2,1
ab805989b2ee500cfa060ea36a9133b355bb4f0f,Daniel Gustafsson,['src'],3,3
1b92fe7bb9d8b8977bf7e48912b12f97f128ec1d,Dean Rasheed,['src'],217,0
23792d7381583d04c4bbd0a8507566401ec013d3,Alexander Korotkov,['src'],2,3
ede6acef49673df0a880edae405ca69393bb48d0,Alexander Korotkov,['src'],6,2
4aa0ac05765edf6b5f0c13e18ac677287ce78206,Fujii Masao,['src'],28,11
c2b0e3a0351e021dea9b61fe2f759570d3fedb70,Michael Paquier,['src'],1,1
705601c5aeab56aef62dd69ac2b7acf662f08e9c,Fujii Masao,['src'],1,1
c5c74282f2ea222beb7e07fc91b7afd7a06020c2,Nathan Bossart,['src'],19,8
1165a933aab1355757a43cfd9193b6cce06f573b,Nathan Bossart,['src'],30,4
797e9ea6e54b06c3e6c79b468dab89fdbf6be179,Heikki Linnakangas,['src'],62,61
8eeb4a0f7c061ece7a8836e738ea8b7764617d3b,Heikki Linnakangas,['src'],196,0
1b4699090eaf54d35caf13024957fb5fdefde630,Heikki Linnakangas,['src'],21,13
b4e32a076c95877031f34ed0f0fa5dd3a6f06421,Daniel Gustafsson,['src'],1,1
040a39ed25bf8480bbd1947a2edeb0167f1e0789,Michael Paquier,['src'],2,2
94939c5f3ab0a390e52c0802c7141c42673a48b4,Heikki Linnakangas,['src'],22,15
df53fa1c1ebf9bb3e8c17217f7cc1435107067fb,Fujii Masao,['doc'],7,3
6e1535308c843dc7413a02c83a41f70449c58fb3,Michael Paquier,['src'],8,8
600086f471a3bb57ff4953accf1d3f8d2efe0201,Jacob Champion,['src'],224,33
3a872ddd64f908ac3dd65c544c2439ecbe737799,Daniel Gustafsson,['src'],2,2
9d7e851a2118286f123fd8cfc699e3db9318fba8,Michael Paquier,['src'],1,1
e8bfad4ca842733b957c01e732ec009778f952cd,Bruce Momjian,['doc'],3,3
c5d34f4a550f26583a0b92e294eff7d001e318d3,Thomas Munro,['src'],10,2
7742f99a02ed1679eb6baeb35491ea3cf8a3a36e,Alexander Korotkov,['src'],1,1
07961ef86625be91e243f1dff8911cb1d70e443f,Daniel Gustafsson,['doc'],2,2
0ab208fa505c04e2b3483de53a73edb71f9b9106,Fujii Masao,"['doc', 'src']",171,33
a3ea5330fcf47390c8ab420bbf433a97a54505d6,Peter Eisentraut,"['meson.build', 'src']",3,4
f6a4c498dcf6f05b4ef79051e95de12cc48bdeee,Amit Kapila,"['doc', 'src']",143,62
c32e32f763b4c70cb0a85af9f12ee6badd9c860b,Fujii Masao,['doc'],12,9
150e24501bc218057a7b9a24b19a145fa8b5c678,Peter Eisentraut,['src'],1,1
07b3df5d00cb01b024ee3c080cf15cee69ee3d95,John Naylor,['src'],4,4
5a4eba558aa76c36ecf2aab7587b233c0e2003e2,Amit Kapila,['src'],21,4
489ec6b2fcd09621a2ac146298193a8231810e60,Peter Eisentraut,"['configure.ac', 'configure']",2,2
eaa159632d034a59ede1695f4b86098b1a372b48,David Rowley,['src'],43,10
d4baa327a1c9c6a6e0b8f8d0ea410d19bf5dde33,Tom Lane,['src'],13,4
c1777f2d6d43adf9bc65da3e44a3a5ad2cbfa86d,Richard Guo,['src'],49,7
a4fd971c6f534aff96a1b3aab61d8a498b6b4ac5,Michael Paquier,['src'],19,0
59dec6c0b09f717e4ce78d54f578d56ef93bcc53,Richard Guo,['src'],17,20
2fc31079624e16d6b1a8508958dbf81e8edce057,Michael Paquier,['src'],6,0
dae00f333bdd98d094275080dba248cc80d4ca04,Andres Freund,['src'],4,1
2d83d729d5a1a6cc5c62bf3a932fdb508ce3d1ac,Andres Freund,['src'],1,1
fdda78e361f136ec2b8de579b366c1e66bba1199,David Rowley,['src'],9,5
0a3d27bfe0fb229253aa95feccd0360530b7edd8,Álvaro Herrera,['src'],2,1
c09a06918dff9a1651ed12a24eb03712331b234b,Peter Eisentraut,['src'],5,5
861af9261035cec7408040d646cba92959ba6f13,Michael Paquier,['src'],28,7
65f4976189b6cbe9aa93fc5f4b1eb7a2040b6301,Michael Paquier,['src'],8,0
17b2d5ec759c0d26b29def7e57f51d0515ddca1f,Michael Paquier,['src'],31,5
8b18ed6dfbb8b3e4483801b513fea6b429140569,Noah Misch,"['doc', 'src']",14,0
e7ccb247b38fff342c13aa7bdf61ce5ab45b2a85,Masahiko Sawada,['src'],1,1
ff8aba65d463b144db7c081181b5ccf6eaaf1af4,Tom Lane,['contrib'],6,11
11144915e101eff94556192f5f18f6ac133da43e,Álvaro Herrera,['src'],2,2
da2052ab9a256277391a361715abb66c9b7956c4,Peter Eisentraut,['src'],131,108
0a8a4be8660dc507288961042d8994cac0045c80,Andres Freund,['.cirrus.tasks.yml'],2,2
8ce795fcb70df7a8fdf3303eec0cfcd703b0d122,Peter Eisentraut,"['contrib', 'src']",20,19
38506f55fd4ac5ee4fe6b21bc2a380a14e7b2089,Peter Eisentraut,['src'],12,24
d432094689062b6a0b7b2504b289d34defca8888,Michael Paquier,['src'],24,46
50eb4e11815664bfcee883e92f4bf238ac23ec12,David Rowley,['src'],3,3
16edc1b94fc2db6e6a376471e280b50a418907c2,Álvaro Herrera,['contrib'],123,16
d3111cb753e81a64c1a4417ed6de98a90a04432a,Michael Paquier,['src'],11,5
d5845aa8adb25fda30cb2ad44aa2c5b0a59baa27,Álvaro Herrera,['src'],6,4
123661427b974777ed00abcfa10443d0ca525b3c,Nathan Bossart,['src'],2,2
e0dc4bbfb88546cbbe53cfc7f8e9aca8e256adff,Amit Kapila,['src'],41,43
371a302eecdc82274b0ae2967d18fd726a0aa6a1,Jeff Davis,['src'],2,2
39dcfda2d23ac39f14ecf4b83e01eae85d07d9e5,David Rowley,['src'],116,7
e557c82759a3362d8fb618c798ca99ee90be96c5,Tom Lane,['src'],13,2
9f9a04368f8055c1851f5071add393b380d1cc52,Tom Lane,['src'],4,4
798b19d27b28e6dec3ae5134d396882d3197dfe8,Tom Lane,['src'],21,8
abc2b71383b4c49c2fbda74c281d50f3936551b8,Fujii Masao,['src'],13,0
20628b62e46e3a2e66c3bb9396720077c7c47018,Tatsuo Ishii,['src'],2,1
b30da2d233fed10c0f0e90d95171bc927404b2b1,David Rowley,['src'],3,3
6911f80379d48744c70e7ea7731b783c8fec01d2,David Rowley,['src'],1,1
d10866f1fdf1fbf66605b47e8303848b6c7d950b,Nathan Bossart,['src'],3,3
bc310c6ff3463c65ce532a437f1d27a4318c8b4a,Tom Lane,['src'],49,12
9224c3025243a3daeb49fa58b948c6e1fdf99501,Tom Lane,['src'],2,0
f33e60a53a9ca89b5078df49416acae20affe1f5,Fujii Masao,['src'],70,24
2d7b247cb414ccbc052c485fd82a841477a7e1ff,Tatsuo Ishii,['src'],98,38
883a95646a8e67a2d316f230712ed82b8ba58e28,Fujii Masao,['src'],33,17
2519fa836235d371a6d7f5c2eb3a8f379120a988,Michael Paquier,['src'],1,1
2b75c38b707a070922231de667a0bd08ee71b268,Michael Paquier,"['doc', 'src']",81,0
9fd29d7ff476f3f1c1a22d6d6f730e813eddd960,David Rowley,['src'],5,5
e4e496e88c9a0940abe1ade44337577b26f032a0,Michael Paquier,['src'],6,9
18d2614093481cb7ae89e1f5b72f3ddf5fb49b4c,Richard Guo,['src'],143,26
29b039e9166d5ad70b39375faceec2167343d355,Michael Paquier,['src'],7,0
d74cfe3263fa0a35cb962570697f422775cd12d6,Tom Lane,['src'],4,4
92cf557ffae436235cfa3bbba1265b5807a68ef2,Tom Lane,['src'],10,0
dd766a441d69d16d1c8ab0d3a41a10649702d202,Tatsuo Ishii,['src'],13,6
615ff828e1cb8eaa2a987d4390c5c9970fc1a3e6,Álvaro Herrera,['src'],14,3
4921a5972a345fd3118f47a9e425ec862d8a8333,Álvaro Herrera,['src'],2,1
5c0a20003b4396930a354105ccf47402ca5047d2,David Rowley,['src'],5,1
b85c4700fc5124999e22ea7300ecc0a290c81cbc,Tomas Vondra,['src'],64,58
208927e656929df4ecc1efe8443dbcdbbcb23e38,Nathan Bossart,['contrib'],72,4
d1b80a31ed6dc185108af74f363bd6baad98104f,Michael Paquier,['src'],4,4
d372888ade9e7f4796882d3e15b0d78ae329d0cb,Michael Paquier,['src'],2,2
6ad9378c9a7bf10840c884286009956f51e4924c,Álvaro Herrera,['src'],5,0
905e932f0922a837bb3e4e482089c7c2e98bea67,Amit Langote,['src'],19,0
02c171f63fca870d55c4b184a4b7c0cebb06faa1,Michael Paquier,['src'],1,0
079480dc20223dfe03d60fcabda9c0a65e30d0d5,Nathan Bossart,['src'],25,25
688dc6299a5bda3221db99fdd957ac9edf11c8a6,Nathan Bossart,['src'],103,87
12609fbacb007698ec91101b6464436506518346,Etsuro Fujita,"['contrib', 'src']",117,7
1c05fe11abb6a1588b158e3f39b668053e24cdae,Michael Paquier,['src'],1,1
03bf7a12c5a44ced377352c8f9bf6e9f4b863885,Tom Lane,['src'],16,5
1f8062dd9668572d66549fc798a7d2057aa34ee1,Tom Lane,['src'],89,153
fe8192a95e6c7159d639e341740e32966c9cf385,Tom Lane,['src'],118,91
a239c4a0c22627a45c0a91d2f4d9755bbc5be7be,Tom Lane,['src'],4,0
d3ba50db48e66be8804b9edf093b0f921d625425,Magnus Hagander,['doc'],1,1
ff47f9c16c2f626d828a473d63c90d03f18a34a3,Álvaro Herrera,['src'],1,0
843e50208a31b9e17e9ab530c93a158425cfb8ba,Peter Geoghegan,['src'],0,1
3a36543d7d08eef6496fe3511f4cf04cba14f572,Michael Paquier,['src'],2,2
c819d1017ddb349d92ab323d2631bc1f10bb4e86,Andres Freund,['src'],16,16
1b073cba4993b31fbf820504f297efce5d951c00,David Rowley,['src'],18,30
89d57c1fb35522590ec1f70b123c853cf5a9acb2,Tom Lane,['src'],18,9
b46efe90482bc1105a17955fce02cb3708230f0e,Masahiko Sawada,['src'],24,5
36fd8bde1b77191eaf7d3499052c0636b6b93a87,Richard Guo,['src'],0,5
ef5e60a9d352a97791af632e0d26a572bc88e921,Amit Langote,['src'],113,14
2a2e1b470b9b4e9c7d76bc227db02a2efbb57473,Andres Freund,['src'],1,1
035b09131daab84f2ed9a4a3f766bf4781fd5cbf,Amit Kapila,['src'],1,1
2273fa32bce7c1fb856c726d01d8cdaaba36f849,Tatsuo Ishii,['src'],38,39
c53775185dc4b17cd951f5fff74c020a2469da27,Álvaro Herrera,['src'],1,0
928df067d1e6ca5b747722d32c79bc3efa891a32,David Rowley,['src'],36,13
0c7f103028202cec94e12cbe45cebdb5c8fbc392,Michael Paquier,['src'],2,2
54ab74865147c0051357d23af63314ff5e7332f4,John Naylor,['src'],2,0
605bfb7dbe5d952b91b92d8b7b98cef549dab36c,Richard Guo,['src'],1,1
a1b064e4b22686ecaecdf1cee0abfe53b81f6aaf,Daniel Gustafsson,['src'],2,4
3e908fb54ff8fa857180bc212ca79c7bd95dcc2c,Peter Eisentraut,['src'],2,1
3a661580685964dd2ca192306a202934f268fc5c,David Rowley,['src'],3,7
19d4f9ffc207c66b4755ffdf2dbd84b47e31460a,Fujii Masao,['src'],3,3
91df0465a69ddd249a548a63ee9d4aef6f984bf0,David Rowley,['src'],1,1
3cc689f833b1c9c5b52f1fe07c0e0fd817e23c8b,Michael Paquier,['src'],4,0
a95393ecdb23563bd47eeb2c943640c88592d82b,Noah Misch,['src'],25,0
7504d2be9eb45207b48476919e4539d93c389d86,Tom Lane,['src'],1,0
59c2f03d1ece7b9b215751a508b3a84728419246,David Rowley,['src'],45,17
8bb174295e8920fe202e2fb4c8d271e4546b9e98,Fujii Masao,['src'],8,1
85e0ff62b68224b3354e47fb71b78d309063d06c,Michael Paquier,['src'],29,20
3760d278dc4165d5eef7435fc62d8ebe13b8e793,David Rowley,['src'],0,1
02c4bc88302a750a2aed20e6f17885bda872d228,Tom Lane,['src'],20,9
803ef0ed49eec57990053da1091f9e3b5a7fb839,Robert Haas,['src'],3,2
d8f07dbb81a169ff8d54c6684c0ca385b83de757,Daniel Gustafsson,['src'],2,4
668de0430942829cc6085ab6ee99fd8080d21f0a,Fujii Masao,['doc'],1,1
7fcb32ad023a434e07b7214c1c762ecd410b6969,Fujii Masao,['src'],9,8
0fba25eb720a6a20b8f3c9597dd0417a0d20fc94,Daniel Gustafsson,['src'],2,2
e41d954da6aa04f0a4453e566d3bcc064512d457,Amit Kapila,['src'],16,10
f83fe65f3fc1cae177f6c75f7b38eb951dd217b5,Michael Paquier,['src'],2,2
9fc7f6ab7226d7c9dbe4ff333130c82f92749f69,David Rowley,"['contrib', 'src']",8,8
e3a0304eba2813821f3db8ab9d45fc584c23575b,Richard Guo,['src'],1,1
293a3286d764df15d834fe5ac3bac4dc513817e7,Michael Paquier,['meson.build'],4,1
18cdf5932a279a2c035d44460e1e0cbb659471f2,Nathan Bossart,['src'],5,5
8741e48e5ddaab1148419ad8a4cd00098de57efc,Amit Langote,['src'],26,0
c3cc2ab87d72a1ce17a7f574756158479ef32f20,Nathan Bossart,['src'],19,1
45f50c995fb658bee11bf26b8c6f4983eaa223c0,Fujii Masao,['src'],15,0
0110e2ec5c0f230beb439885bd1f8505e783e742,Andres Freund,['src'],1,1
0951942bba25f85ad29a4f096ed51a356652b5a2,Thomas Munro,['src'],94,81
39f67d9b554fcd6dfb6c4f02a4af757eecd1fecf,Michael Paquier,['src'],4,6
158c48303e8ae0248d7d95b60b56dd67e7033c48,Michael Paquier,['src'],1,5
c044b50d199cf592eba2ac84f48cf0fcb5fb65f8,Noah Misch,['src'],1,1
83a56419457ec0eff2eddfed8eb3aba86bede9cc,Tom Lane,"['doc', 'contrib', 'src']",573,151
8e5b92928d2847f556f9fd75edf619935dc87010,Fujii Masao,['src'],13,6
0f42206531b3646f5bcda2bd35bb53fb0488eb00,Amit Kapila,['src'],10,22
bce18ef3c67be63ad2dd8d585260dcb813f5a525,Peter Eisentraut,['src'],2,2
66dabc06b1b0aaadfd5be640a2e3efbeea0fcaf5,Fujii Masao,['src'],52,1
b54e8dbfe3b17648770a60c1a1bf99479bb766ce,Fujii Masao,['src'],58,0
9ec0b29976b6d73cc08880842caa0db286e46bd4,Peter Eisentraut,['src'],8,16
282d0bdee6192f1a859ee34672ae73abf49794dc,Peter Eisentraut,['src'],4,0
cdf7feb96562071f15ceb070272d7e84246d943d,Tom Lane,['src'],82,27
f14ea34d6e563374cd71b4e7b91cf8d2f60aabb3,Tom Lane,['src'],244,86
2d756ebbe857e3d395d18350bf232300ebd23981,Richard Guo,['src'],5,5
01d793698f5921547a7b5e1e003722c17f552574,Amit Kapila,['src'],3,0
2bbbb2eca9303df590cc79be74b13cad259124a5,Dean Rasheed,['doc'],28,28
26eadf4d2b14a8a8d110b214dbb7ef952fbf8e93,Michael Paquier,['src'],9,8
c88ce73eda2e0a818d730c5b72475ef99cc9c4cf,Michael Paquier,['src'],1,1
abdeacdb0920d94dec7500d09f6f29fbb2f6310d,Tom Lane,['src'],33,43
33eec809402bfbf3eb0d01ad5b023d3d05fcb3bc,Peter Eisentraut,['src'],10,2
8c8f7b199d9095dbc2e101a4614043b5ae13bde3,Michael Paquier,['src'],16,0
d96c854dfc634212193007ca58f8978bc272d457,Nathan Bossart,['doc'],7,4
530cfa8eb50ca5a2151dfc50a6a5999ec8aff148,Nathan Bossart,['src'],14,6
81a61fde84ffc74f7b3c7854ed4193cc4d31f78b,Peter Eisentraut,['src'],1,1
5ac3c1ac22cb325844d0bee37f79f2c11931b32e,Amit Kapila,['src'],7,1
8ec97e78a7713a1ebf4976b55c19f6c9bc2716d9,Melanie Plageman,['src'],10,4
8191e0c16a0373f851a9f5a8112e3aec105b5276,Michael Paquier,['src'],38,1
1f7e9ba3ac4eff13041abcc4c9c517ad835fa449,Amit Kapila,['src'],157,5
e3d5ddb7ca91e5982e9d4cff9eef210d97e4f47e,Melanie Plageman,['src'],4,1
6ede13d1b5f515df0a199a7a830e448dab1511c0,Dean Rasheed,['src'],179,8
567d27e8e2b752743626eb259ba75ecdc936eaf3,Michael Paquier,['src'],2,1
4246a977bad6e76c4276a0d52def8a3dced154bb,Michael Paquier,['src'],152,250
ae453120085f7da8f4082bb912e9668410cdccab,Michael Paquier,['src'],22,24
fc6600fc1cd13b695fbde4b5f3ff0d2e97c36dea,Dean Rasheed,['src'],69,1
5386bfb9c1f566887d084e4ea2e350e7efd188c1,Dean Rasheed,['src'],72,5
09119238a18191dea3deed635a2b2a6ffe904932,Michael Paquier,['src'],3,3
01d6e5b2cf90737395344a8233cae5891c191357,Peter Eisentraut,['src'],0,1
aba8f61c30911cbac1a310b7d21777e04711c66e,Richard Guo,['src'],44,2
f2dbc83501d441a98f7799863e1b6f18af8e8fbe,Amit Kapila,['src'],4,2
db9405493b489c6a348c97f532753290eea8adbd,Michael Paquier,['src'],2,2
1b1960c8c9e81171efabdd9e3393b4eec1ffc477,Tom Lane,['src'],25,6
317c117d6d23cff98c1259701495422bc952a7dd,Richard Guo,['src'],75,18
0c6d572c11730913c8207462c5231982e6ca16cc,Bruce Momjian,['src'],2,0
f727b63e810724c7187f38b2580b2915bdbc3c9c,Tom Lane,['src'],32,0
e686010c5b47f2e7f7e4e8d31ef69efadbbc4d72,Daniel Gustafsson,['src'],208,165
66fa3b5eef6e4764a3beb097ecc9e04b6d956bc9,Tom Lane,['src'],3,0
da9f9f75e5ce27a45878ffa262156d18f0046188,David Rowley,['src'],3,4
f225473cbae2cca5e1fde376aa4217a6b3a3f770,Álvaro Herrera,['src'],40,1
5d7f58848ce59d9e09b7214d2541ab3ec853f89c,Daniel Gustafsson,['src'],2,2
97b0f36bde9a08bc6f004438ff8fc0afbcb418c0,Richard Guo,['src'],106,0
b8a1bdc458e3e81898a1fe3d26188bc1dcbac965,Tom Lane,['src'],179,43
990c8db1827c0c96fb20cb4fbfcc9690e9b45e15,Peter Eisentraut,['src'],11,4
b63952a7811319a6525a9ea23afa294a900fa895,Nathan Bossart,['src'],9,3
123e65fdb7fe51920ad29119484148ea1b0afcd2,Amit Kapila,['doc'],4,4
a67d4847a4319ddee8a8ee7d8945c07301ada66e,Tom Lane,['src'],66,1
