hash,author,modules,lines_added,lines_deleted
b9e5249c29354186576d8fc00609fe7eaf7c8d25,Heikki Linnakangas,['src'],17,1
c95d2159c1dd3f269383a9bd830e1c804dba34c8,Heikki Linnakangas,['src'],17,0
231b7d670b218d6a5cde0574cf160c8157ab91fb,Amit Langote,['src'],78,28
63e6c5f4a2eeb22e0dd446a62c2b4b417d2b51f0,Amit Langote,['src'],65,4
c7301c3b6fe2feaf96d52cbf35a85ac6b95374dc,Tom Lane,['doc'],6,6
37c6923cf3d8ec1bd44924aab6f58f72754a0e7b,Peter Eisentraut,['src'],9,1
9f21482fe189c3b6193e9a7c3c50518a8a805165,Alvaro Herrera,['doc'],1,1
07fbecb87b16bd52b5bfe6e0ab8a1960734eb04d,Amit Kapila,['doc'],44,24
991f8cf8abe244547093ddffcc4b9209076f3525,Nathan Bossart,['src'],14,1
840b3b5b4ee90ce8b692519e534dfb015d89fe8f,Noah Misch,['src'],3,3
581df2148737fdb0ba6f2d8fda5ceb9d1e6302e6,Richard Guo,['src'],33,20
7e187a7386cc922c8f770c0460bfc43f4806bd15,Richard Guo,['src'],19,9
2d8ef5e24fd3d38ffc2379ca32eaeef8c9eee1a7,Michael Paquier,['src'],5,0
22b0ccd65d275d227a7d911aede12d34e1b5dfc9,Nathan Bossart,['src'],124,80
5c571a34d0e99bb7df7aedd26b90ff490cd6d9ee,Etsuro Fujita,['contrib'],85,5
6159331acfbe2d08361947324e09e446138c7bc1,Tom Lane,['doc'],1,1
f2a0d5808c246e556efbe3df0fb2be7841e3c988,Andrew Dunstan,['src'],1,1
884d791b213d6bc55f7f9b70d951f395e3ee29bb,Amit Langote,['doc'],9,8
47ecbfdfcc71e41d7dcc35f0be04f8adbe88397f,Andres Freund,['src'],2,2
43cd30bcd1cd4f03bce207938f69a9dc190f1c48,Andres Freund,['src'],3,3
8583b1f99340f4de24661dc50ab63ec6965f6759,Thomas Munro,['src'],6,1
4e5d6c40914e2b890c4780d33de8ad07b1d79689,Fujii Masao,['src'],18,8
c0868966253218d83caeeac4bfd92ca6f4994537,Fujii Masao,"['doc', 'src']",79,3
f96c2c72788cab3005c8bc6b4934b4928b34a529,Tom Lane,['src'],102,20
d5e6891502ca9e359aa5f5a381d904fe9d606338,Noah Misch,['src'],33,17
a8458f508a7a441242e148f008293128676df003,Thomas Munro,['src'],32,0
83917791385a601bfe8afe95f250cb2ae6c1fde7,Alvaro Herrera,['src'],95,4
734c057a8935fca10ff67173c8b969ef799ea7d2,Michael Paquier,['src'],3,0
63909da9783a4736b01911fe3ee829651ff3c7d8,Amit Kapila,['src'],1,1
9fd8b331dfe151b7c833e2c8fa17ce753830b891,Amit Kapila,['src'],8,4
bb19b70081e2248f242cd00227abff5b1e105eb6,Masahiko Sawada,"['contrib', 'src']",122,10
9e4664d950c125a1ff7bb29cd1593ca37f8b0c01,Michael Paquier,['src'],34,19
b3bd18294ee471c5a6f1db69be57f08c1e00f1a6,Jeff Davis,['src'],21,7
e7192486dded0ca82824fef95eb88b4231bdd4d2,Tom Lane,['src'],81,12
629520be5f9da9d0192c7f6c8796bfddb4746760,Fujii Masao,['src'],4,4
571f7f70865cdaf1a49e7934208ad139575e3f03,Amit Kapila,['src'],9,8
b68b29bc8feca0eb340cb857ff1d28d4099c7878,Michael Paquier,['src'],24,38
c8d5d6c78af4a55c5c36e2fa8e73d1f2b2e9d777,Fujii Masao,['src'],17,17
1ff39f4ff2b68625cdc37076e5c8281a4eab7f4f,Dean Rasheed,['src'],157,13
519d710720159046c90c08095e70fdb486d38053,Amit Langote,['src'],1,1
cc68ca6d420e750fd90e76bafb64dd19e51823ac,Heikki Linnakangas,['src'],2,2
0ffc0acaf3bf301ba8fd43dc0e004b8b7c9ecd3a,Richard Guo,['src'],100,20
97651b0139cfa511eaf063b60c900c2ba81b8ba2,David Rowley,['src'],7,2
8212625e53f28ce2fb9f779f9fa5c003dba904d4,Tom Lane,['src'],1,1
53abb1e0ebc38818f31f2ddb15a06feba8e19e6c,David Rowley,['src'],6,3
2ef575c7803a55101352c0f6cb8f745af063a66c,Alvaro Herrera,['src'],2,1
768f0c3e21b31f92ebb510a7e4d0c2cd1c1ecb97,Alvaro Herrera,['src'],14,11
3a8a1f3254b2e3e981a91cb021ea0e9fdb5c3b9c,Amit Langote,['src'],16,17
b81a71aa05f294705e1b1d4fe24548f175f9bfe9,Michael Paquier,"['contrib', 'src']",59,26
6c1af5482e6943a5f29b7f4ca773c720ec8202b0,Alexander Korotkov,['src'],1,1
4331a11c62eca7426ad4472be051fe512a04fc80,David Rowley,['src'],3,8
ae395f0f7edbbf8e9ebe92e2ed3a471192789f0c,Amit Kapila,['src'],7,0
d35cd061998434747c0d1c0f6f2aa1f736f0edb4,Peter Eisentraut,['src'],19,2
3497c87b05a6ba31e8d760591900d550b2ef98bc,Alvaro Herrera,['src'],1,1
9004abf6206e815d25b7b763c756cf97b457f3cd,Michael Paquier,['src'],42,38
1029bdec2d641f378eaa59f00a93b136f191f3c7,David Rowley,['src'],3,3
db0c96cc18aec417101e37e59fcc53d4bf647915,Noah Misch,['src'],1,0
c2d93c3802b205d135d1ae1d7ac167d74e08a274,Amit Langote,['src'],52,1
55e56c84da99fe7becda2194563f48bb3083c2d1,Amit Langote,"['doc', 'src']",174,14
526b54ece3f6b0bc474c0498d94780a38a6648a2,Michael Paquier,['src'],4,4
d5f788b41dc2cbdde6e7694c70dda54d829a5ed5,Noah Misch,['src'],41,29
5d6c64d290978dab76c00460ba809156874be035,Tom Lane,['src'],17,1
cbfbda78413a5b2f4807e029407dcc98a0e63162,Heikki Linnakangas,['src'],85,17
a2dff271ebe2a0547d46e90dcb02c088cf2f031c,Alvaro Herrera,['src'],3,3
7467939ea226ebc5608285486501b136b642c02b,Michael Paquier,['src'],8,0
b1ffe3ff0b7ed87b34ae0fc6eba71bf032e41b59,Heikki Linnakangas,['src'],13,0
f92fd1830715ac2039443756475169a45cae2874,Bruce Momjian,['doc'],1,1
486c2ea25c5e7e248c31b2dbb5db8ebcd3c7d813,Peter Geoghegan,['src'],10,20
dbca3469ebf8ac523f401dd0c2eaffd9df64078f,Alvaro Herrera,['src'],60,50
b0ea16528cda1f3a993bbfeb2b93eed9762af4e6,Alvaro Herrera,['src'],50,60
27162a64b386a1f639a4f2b96c7cc3b1db192d92,Alvaro Herrera,['src'],60,50
441ef5e1badcc3695de4a865cffb30f0e5057893,Heikki Linnakangas,['src'],3,0
c5c82123d3050c3a5eef0f51e9783f1cc5004ba0,Peter Eisentraut,['src'],32,34
aea79883c57a522f0234d135fe0a3de19178a964,Peter Eisentraut,['src'],2,2
58445651dbc6182e1ff4100f6428ba6a261407f9,Peter Eisentraut,['src'],10,4
e6d0d16adf7fb7e715314d5068db4b875c3edf00,Tom Lane,['src'],32,5
ab4346ebbfef44db857321d74bc0c31e03a72514,Peter Eisentraut,['src'],1,1
3639d08e2f36f76e9a626c60b534c7fe204f329c,Peter Eisentraut,['src'],6,4
16a3415440ecf2f5cd02848fc05cbfe040ce14c2,Peter Eisentraut,['src'],2,2
95b44bb025b5d13c673662af68a218bd1873861f,Peter Eisentraut,"['contrib', 'src']",2,2
c61c0cb3a99285db36806b592bd8c540c98757e5,Peter Eisentraut,"['meson.build', 'src']",4,4
832dc19ea681a54c153228a96112bea68dbff022,Nathan Bossart,['src'],1,2
aa901a37cf8aaf36b0dabaaea42ea3d068fe3448,David Rowley,['src'],1,1
5603e119f4bd4818f8fa432ffc177c3caf9efeb6,Peter Eisentraut,['src'],4,4
ae482a7ec521e09bb0dbfc261da6e6170a5ac29f,Michael Paquier,['src'],1,1
a6685c5e362eab5d04b8ffe65fff7cfbd21b6034,Andres Freund,['doc'],1,1
92c49d1062f7094f56b80c603233fa4a0ffe2f8b,Tom Lane,['src'],33,11
92aff003d7f20810d7c8fbe13cbe5fb041cc6242,Tatsuo Ishii,['doc'],1,1
01aa88f71208c2af143b044553b89df4438de33e,Tom Lane,['src'],2,2
56a8296212b68267dc2bddeb1fb40a893b1aadb3,Tom Lane,['src'],19,13
d872e1b4730b793c9d72c80b65feb988269104e2,Michael Paquier,['doc'],2,1
3c992361cda184ff635a516832dcc54c569ea6ec,Michael Paquier,['doc'],2,1
a41106dab72cbcaa02fce8bda8965d04e85f2d3a,Peter Eisentraut,"['doc', 'src']",13,1
f376996bb7fe621ac53279a81d475b214e492018,Peter Eisentraut,['src'],1,1
18404ea60141a2e2eaf58a5ebbd2b99f7a0cd442,Masahiko Sawada,['src'],14,0
915de706d28c433283e9dc63701e8f978488a2b9,Tom Lane,['src'],27,1
c2fab70248d8b9f129d2333c91b7a6e279a591e3,Alvaro Herrera,['src'],41,13
d1ffcc7fa3c54de8b2a677a3e503fc808c7b419c,Amit Kapila,['src'],1,3
3470391e169ed46fa646ea39ade4b9b6898adb17,Amit Kapila,['doc'],3,3
3cb19f45a3f58fb482999be5fae6ecad74f7fa27,Richard Guo,['src'],5,5
e656657f2b93a96b83fd4038ec5120c5ec9845e5,Thomas Munro,['src'],67,21
00ac25a3c365004821e819653c3307acd3294818,Tom Lane,['src'],4,4
2dc1deaea0354ce8427abd8c6b11f9c004a65f24,Tom Lane,"['doc', 'src']",130,14
d92573adcb02564439086d1c257d7821606a3115,Michael Paquier,['src'],5,1
3482bab5e30a0cc7fba4c904ba21b4957b2876bd,Peter Eisentraut,"['meson.build', 'src']",34,2
4b8791743e0e2c7134ac915ad2aa01ecf6b6571e,Peter Eisentraut,['doc'],2,2
8ba34c698d19450ccae9a5aea59a6d0bc8b75c0e,Jeff Davis,['doc'],8,7
7515982636902ad1e945b4606b02ee706dadb83e,Tom Lane,['src'],26,0
199012a3d844c6283e0ab4b1139440840a91433d,Alexander Korotkov,['src'],92,19
8111e80c5d39451c0cbff91d5a6b69fd87c3928c,Nathan Bossart,['doc'],2,1
fbff304c574971d15981a080cea8d5a710b81d4d,Michael Paquier,['doc'],4,5
7b71e5bbccd6c86bc12ba0124e7282cfb3aa3226,David Rowley,['src'],4,4
b631d014987b9411ed0eeb7dcba9e0a8599bc3cf,Tom Lane,['src'],28,2
cd2624fd97b0c36b68da278abc5362647f69b07d,Dean Rasheed,['src'],23,3
5c5bccef211cfc98e0d6c4bc1af40a33c8ac2488,Dean Rasheed,['src'],5,5
f04d1c1db01199f02b0914a7ca2962c531935717,Michael Paquier,['src'],1,1
4ebe51a5fbc3e08861db85fe3868c31c6bc8ed59,Nathan Bossart,['doc'],5,4
4013a5ada25241ead6a3265d6edf9aadb654dc00,Daniel Gustafsson,['src'],1,1
7c655a04a2dc84b59ed6dce97bd38b79e734ecca,Andrew Dunstan,['meson.build'],4,1
8285b484a47d829a29fbe0ebe65cdc9f9dfb179d,Michael Paquier,['src'],7,13
945ec4c4bca1e1c4347cd3f93135e96770ac1b4c,Alexander Korotkov,['contrib'],12,10
f3bfa029911c02470bcd8dcc8d707aef52f77de7,Bruce Momjian,['doc'],1,1
53785d2a2aaa7899eb82fb4eba9af6da83680c8d,Michael Paquier,['src'],1,1
ac8c85d04b133509071b1de60a027ebe00654696,Michael Paquier,['src'],3,2
0162a9bde267a0dc88f35a8d286514c059e1e0e2,Tom Lane,['src'],28,11
da32f5c4bca7f3447b869de2afbbfa0b74443d45,Peter Eisentraut,['src'],4,4
f7ab71ba0c7bcf237403d40269aeea0a0f2551df,Michael Paquier,['src'],3,3
dd087e1c13bf5f2bcfdc189976aa4e44ed431739,Michael Paquier,['doc'],1,1
8559252095e17c3cf25a28921a6ef8a14e769519,David Rowley,['src'],2,2
3a82c689fd1be9bdf9d60135e5db7d352c051269,Alexander Korotkov,['src'],72,13
97e5b0026fc276ab1bcde58ae98ae1fcd9c3acc3,Alexander Korotkov,['contrib'],16,6
bac44bc29a64d882e9717672ff788f19e3d2eb1d,Bruce Momjian,['doc'],1,1
d0155ba41e4204c331486cd9f4564c13987702eb,Bruce Momjian,['doc'],1,1
a9a7c2c3e15ede7a4f6b44d72a32b105b9113f02,Tom Lane,['src'],195,0
5278668d7a460d0fac3578d494c039dbc1fc5e89,Tom Lane,['src'],86,73
c37267162e889fe783786b9e28d1b65b82365a00,Robert Haas,['src'],31,9
779ac2c74bd15744aa92b588f70606a1a95256d2,Tom Lane,['src'],41,0
e9b7aee27283e65bd8819cd7a081dbe79eb1c1a3,Peter Eisentraut,['src'],5,5
372700cf3067254317e7e8060662f8fac11500d5,Noah Misch,"['doc', 'src']",21,16
a3e6c6f929912f928fa405909d17bcbf0c1b03ee,Melanie Plageman,['src'],66,3
0de37b51065bc5b5848d65a9bb6f932ef392374f,David Rowley,['src'],30,24
a8f87d5d21c2f3ddd644c9cb313ecd43290a446e,Daniel Gustafsson,['src'],2,2
8cb653b2457c75d58c4dba578570ba52301c8b78,David Rowley,['src'],9,9
2b065fc549ed60249f211a7f37f383ff621973ea,Bruce Momjian,['doc'],12,12
78e4841c1bbc4ed4cbd3ae7eb8aac5672190d985,Bruce Momjian,['doc'],6,6
f535f350c1f9b5a9c4f10583992576c3af505275,Tom Lane,['src'],144,0
b362d14816699ed05c47355dcb20bbe46f350b86,Daniel Gustafsson,['src'],7,1
ec1a405adc24bc20523eef83ccc85232ec23eaa9,David Rowley,['src'],0,76
3cb2f13ac500983c9c6b1eef3b3c2091c26f3040,Nathan Bossart,"['doc', 'src']",55,13
11c1984cccad1d41f461d3bb00f9e662332d002b,Alvaro Herrera,['doc'],1,1
2a679ae94e46ea2fa1ff5461c9d0767faecc6c8c,Alexander Korotkov,['src'],38,20
e89f4c66182e409b6643b1e8426371011dc25217,Alvaro Herrera,['src'],7,3
144c2ce0cc75ff99c66749b0ca5235d037df7c09,Peter Eisentraut,['src'],298,2
6a126d91cd042e708e101acafe23100ffb574251,Bruce Momjian,['doc'],1,1
d727c543176c32205372991d3e036e5349fb719d,Tom Lane,['src'],42,16
d82ab9fc31aa62d94c26d7df98e65c6ceaadb01f,Bruce Momjian,['doc'],5,5
45ea5b0a2732849ef8bfb695808943d0d940abeb,Bruce Momjian,['doc'],34,28
21ac38f498b33f0231842238b83847ec63dfe07b,Alvaro Herrera,['src'],6,7
855517307db8efd397d49163d65a4fd3bdcc41bc,Michael Paquier,['src'],10,2
4364e0126ec7663363cf2dff86a0f6da949fc002,Etsuro Fujita,['src'],1,1
6d716adf8569b734eb8849094e9b3edab084c7f8,Peter Eisentraut,['src'],1,1
509199587df73f06eda898ae13284292f4ae573a,Peter Eisentraut,['src'],101,48
521a7156ab47623e299855dd04a2a4ea3ad71afe,Nathan Bossart,"['doc', 'src']",81,17
597f66942d0b18f2f15b478346bc74ae6fdb793b,Michael Paquier,['src'],29,2
c34d7df6ad5394c790941a8a4f1a1c71573b47f9,Daniel Gustafsson,['src'],2,1
7d2c7f08d9c5ad02101c0fb47cd8e859dd89083b,David Rowley,['src'],143,53
a42fc1c903b54ba94374e5e0c08905b9a1479f19,David Rowley,"['doc', 'contrib', 'src']",25,28
4a044b9497093f349605fb9912446c5f1bcf228c,Peter Eisentraut,['src'],7,3
8f0a97dfffc5b5f48f609fb894befcdf761dd576,Peter Eisentraut,['src'],22,12
91e7115b177b0523f9757574b8a329ebe10c0af7,Tom Lane,['src'],16,0
a27ccc235d5fd313d79ee16d45ba9bf0b0d80f5f,Daniel Gustafsson,['doc'],1,1
4a65e1c21290f15a1b5996eeb4700af034844ebd,Peter Eisentraut,['doc'],1,1
9c1d1bde4487a40e963a9571ee44c90deea71f82,Peter Eisentraut,['doc'],1,1
2ea4b29277222efe59dc25ed8385c8bcb1a3ed0f,David Rowley,['src'],6,4
5cd72cc0c5017a9d4de8b5d465a75946da5abd1d,Masahiko Sawada,['src'],11,13
7562a9bd7100702ce7878a17f4aaac1df08a8e09,Jeff Davis,['src'],2,1
d12b4ba1bd3eedd862064cf1dad5ff107c5cba90,Tom Lane,['src'],8,8
f6ab942f5de003f37b88580154ebb614655d7e11,Michael Paquier,['doc'],1,10
96c7381c4ceee2ef7c0a7327beb71dec47cf855e,Alexander Korotkov,['src'],49,21
5bcbe9813bf91bcf14ef3a580162f1600dd3d1d4,Heikki Linnakangas,['src'],9,5
9d9ece4c16dbbaf3b9d60c2fe201b8e99a407be3,Tom Lane,['src'],8,8
534287403914cc9760db98f7320ac4e92f5d416e,Tom Lane,"['doc', 'src']",549,23
87d2801d4b247b85b70553e43b7e6db0a1e9e7cb,Heikki Linnakangas,['src'],35,14
592a2283721f7143999364ef487f2b4993f5161d,Peter Eisentraut,"['doc', 'src']",3,44
5c9f35fc48ea99e59300a267e090e3eafd1b3b0e,Heikki Linnakangas,"['doc', 'src']",15,15
42b041243c00fb20023c983357e7f1ffd3710fff,Tom Lane,['src'],30,4
4019285c064028fbf613f0e43766416a63b826db,Tom Lane,['src'],22,4
310cd8ab386ca44213b62b1c36162110d46bfc7a,David Rowley,['src'],5,5
ed52df3b19ee77cca7cb5f202950704f6b12feb9,John Naylor,['src'],10,13
1713e3d6cd393fcc1d4873e75c7fa1f6c7023d75,Robert Haas,"['doc', 'src']",4,4
bb7f195ff78851e5fcee7230108a16d70be13579,Masahiko Sawada,['src'],148,10
db08e8c6fa89ba9d2e80616448abe53316ceeef8,Amit Kapila,"['doc', 'src']",206,98
aa79bde725650b4cfdce05bcc119008709590af6,Amit Kapila,['src'],22,4
e51c2a46b54ee294c699499bedf76940ce2f392c,Tom Lane,['doc'],4,2
9d353639c3b37efea7a29b63027cef81a7c7e335,Daniel Gustafsson,['doc'],3,3
b53d58097d7d5712d819d06e0416dec0a7db2479,Peter Eisentraut,['doc'],18,18
286eea5d3ae33a8c22d46a051f8ac6069c8b779d,Peter Eisentraut,['doc'],19,19
ba3e6e2bca97df14920375b0a1ebf4eab95b78b5,Andrew Dunstan,['src'],133,48
598e0114a3b16bb7edcaba6784b3794f816889ae,Nathan Bossart,['src'],47,33
bb3ca232398658291d4b1eaae12cd6e88dfc96a3,Tom Lane,['src'],21,11
b29cbd3da4e37db17026b9fe58fb46fe83f467bf,Amit Kapila,"['doc', 'src']",52,67
480bc6e3ed3a5719cdec076d4943b119890e8171,Peter Geoghegan,['src'],6,9
f46bee346c3b6aab0a0f3f39dc734732b79ce1ed,Michael Paquier,['src'],79,9
eff6a757fde3ba072a03dd06edc2eafeac5e602d,Peter Geoghegan,['src'],0,1
cd64dc42d1e1b03e57e6ba3d316e4f9dec52a78d,Robert Haas,['src'],33,8
95d14b7ae26db5ed85d9945e29121bb0e9b59863,Tomas Vondra,"['doc', 'src']",6,6
9c58bf1507bee00b8cda837a232401fec21e6873,Daniel Gustafsson,['src'],1,1
950d4a2cb1d5f427dbccf70dbad510479cc4d8e6,Daniel Gustafsson,"['doc', 'contrib', 'src']",93,92
f22e17f76cf569a797c45268081feadc8ebd68c7,Peter Geoghegan,['src'],7,0
d9f686a72ee91f6773e5d2bc52994db8d7157a8e,Alvaro Herrera,['src'],221,29
2c7cea5a8e741b7f7f9f12700d59b49b376301a1,Amit Langote,['src'],16,16
ef744ebb7340d42361ebd88d068b27b17e69de18,Amit Langote,"['doc', 'src']",9,10
c0fc0751862d4e9b7ca9d51f2cd79344690ec873,Amit Langote,['src'],167,2
b4fad46b6bc8a9bf46ff689bcb1bd4edf8f267af,Amit Langote,['src'],96,57
f6f8ac8e75c9af5a599fa658d9125875f16ab08c,Masahiko Sawada,['doc'],1,1
91fe092a966e6c08c0ead80388f474ac989dc9a3,Michael Paquier,['src'],5,5
a6d0fa5ef840bc98e14cb34ecf672e6e2e245517,Masahiko Sawada,['src'],1,8
6f0cef9353fcef50e74c31bb06c96c40207fd535,Tom Lane,"['doc', 'src']",289,80
c62d2ebd9e6f94758f5ed3a28cf08861229ae421,Peter Geoghegan,['src'],1,1
f6987041557f2b2b96f116c1f3150f9ed9a77c89,Peter Geoghegan,['src'],1,1
aa1def44c301ce7fae9ae33f0a95bc01efa297a3,Peter Geoghegan,['src'],1,1
e0df80828abc0c01fcde123389032370b98f2015,Tom Lane,['src'],41,13
9dfcac8e15acc3b4d4d5bc02383a56ccb07229fe,Alexander Korotkov,"['doc', 'src']",104,100
c3709100be73ad5af7ff536476d4d713bca41b1a,Alvaro Herrera,['src'],35,1
9895b35cb88edc30b836661dbc26d7665716b5a0,Peter Eisentraut,"['doc', 'src']",99,16
cd4b6af620975bb9802c464a06d2289d2f97cbf4,Tomas Vondra,['src'],5,4
084cae55131f71f32e15a6b2b7897aa1c7382c0a,Heikki Linnakangas,['src'],2,2
0a5f2291891ffca96ccd3ef29c9c1541a9277970,Heikki Linnakangas,['src'],71,33
661ab4e185784db79c194b5758555b1db3f30483,Andrew Dunstan,['src'],32,12
b9ecefecc7aaad117e0255b56b759f524f0f4363,David Rowley,['src'],1,1
3741f2a09d5205ec32bd8af5d1f397e08995932b,Amit Kapila,['src'],119,44
3af7040985b6df504a72cd307aad5d69ac5f5384,David Rowley,['src'],182,54
6d4f062714953ed0ec865ff96d5af122b8c3e77f,Tom Lane,['doc'],3,3
942219996c632ae9e66c2c4a759e93abc92014ff,Thomas Munro,['src'],1,1
d8f5acbdb9b22106db583e3cbb177d34e6b18eeb,Thomas Munro,['src'],17,9
f56a9def71bb1d2ccf4fa01a4d1e082c1063d921,Michael Paquier,['src'],19,2
5392dd3d2ad5a371c95e648442fd121d8a8a5c42,Tom Lane,['src'],76,36
7e85d1c75f299b0772fbeb145706e019629530bd,Amit Kapila,['src'],8,2
53c8d6c9f157f2bc8211b8de02417e55fefddbc7,Thomas Munro,['src'],5,2
8461424fd717877ead0706984ef9b6440b2a97ad,David Rowley,"['contrib', 'src']",18,18
27074bce08e994daf6b8fe9a84877ac257210fdd,Peter Eisentraut,['src'],2,2
43a9cab4844b9c933f1a24e24a38311ee24deefd,Peter Eisentraut,"['doc', 'src']",1,7
baa82b78dc97459b6d2a5843cc77fcf755809269,Heikki Linnakangas,['src'],2,2
e9f29233fd67bd6b6667b61c88aa1f37f61f353a,Heikki Linnakangas,['doc'],1,1
f4083c49751018ae2140de8bf752b8d60485a6ca,Michael Paquier,['src'],35,0
f463de59d90c10f3d0daf2d5b132ca58e4111a08,Tom Lane,['src'],2,0
df64c81ca9cba7b0fcb0ded5f735e99e676671c1,Alexander Korotkov,['src'],21,17
6f3d8d5e7cc2f2e2367cd6da6f8affe98d1f5729,Amit Kapila,['src'],24,38
f6a2529920cff76cb6e37ea840122574404dde8b,Amit Langote,['src'],41,35
561b74ddb8781f8c0511f6473c51fb51c8c6b087,Amit Langote,['src'],41,26
b453a7a16a7ed2ba96522e521143bc652b74875f,Alexander Korotkov,['src'],1,1
2af75e1174786a02fc35755c0cb98c522d72a065,Alexander Korotkov,['src'],1,1
0ea51bac3802dca9dcf5cbaaf7a19a1c1ae4781a,John Naylor,['src'],6,2
3b08133cd13c4ac985a94222280160282ba35838,Peter Geoghegan,['src'],0,4
3e60e956b0017ae9d329bf242e76c4487fb39b4d,Heikki Linnakangas,['src'],1,1
705ec0565371033082e7b1c278afcb42aa5a7421,David Rowley,['src'],3,2
beabea6c2063e583628c59d03102dba996975b4a,Alexander Korotkov,['src'],3,2
75a47b6a0dc4a235307e1acd1a6b3845cb881e55,Daniel Gustafsson,['src'],4,4
158f5819236806b7c9cab323658c231e9371c458,Thomas Munro,['src'],1,1
beb012b42f5c32f578661fc1b033ca25905b27d6,Tom Lane,['src'],6,0
4b968e2027ba46b31be0a648486f86a2cadc707d,John Naylor,['src'],1,1
9e7386924e837aef8d48895cf72a6a0b7f78cbe9,Andres Freund,['src'],1,0
55a5ee30cd65886ff0a2e7ffef4ec2816fbec273,Robert Haas,['src'],5,1
e2a235767180941eef8887240ddace1a021f04e3,Jeff Davis,['src'],4,0
e57fe3824ee7a9cb551ca1cae5aa0394216ef7b8,Robert Haas,['src'],1,2
096a761d687f1f60dc581f388f8e5b11d648b290,Tom Lane,['src'],18,19
1b00fe30a67774e55c5fc776096a3c96f1a147d2,Andrew Dunstan,['src'],11,6
2f6e78b0619a0ee2ca170e0073659581847ee73d,Amit Langote,['src'],1,1
a9d6c3868451a494641b498a15f9ee1c151949a7,Peter Eisentraut,['src'],1,1
97ce821e3e171ce99fa7c398889ac08432cd0264,Alexander Korotkov,['src'],2,2
be2f0731006300876b008fd78a265471984cbcd9,Alvaro Herrera,['src'],12,7
9301308bd196f614696e0e9492cf0c52f7857f83,Daniel Gustafsson,['src'],2,2
226261f387fd8b44420ad03298ef09d83571f9b1,Daniel Gustafsson,['src'],71,32
c627d944e6c2620fb3b28f2e4b27e19212f84045,Nathan Bossart,"['doc', 'contrib', 'src']",107,136
d5d2205c8ddc6670fa87474e172fdfab162b7a73,David Rowley,['src'],66,35
5eac8cef24543767015a9b248af08bbfa10b1b70,Tom Lane,['src'],8,4
91cbb4b492cbea889e8392a85e246c1778ca2a45,Tom Lane,['src'],13,4
d1cf5319e9ae16435e5ca416c06c2290bfca000e,Bruce Momjian,['doc'],1,1
a767cdc84c9a4cba1f92854de55fb8b5f2de4598,Tom Lane,['src'],4,4
d6a6957d53e3de9982b076b6ddd703be3d0ae30a,David Rowley,['src'],2,2
818861eb578663a0d4d8d7dc4e18c96a148b3c75,Alexander Korotkov,['src'],3,3
677a45c4ae165f86b4a7b8562795f19f1ed480cf,Amit Kapila,['src'],3,0
1f42337be535243e665f85916ce21b2d85d9f2b3,Nathan Bossart,['src'],2,1
fad3b5b5acb154725b0265010642ee95fa37c5d7,Tom Lane,['src'],24,22
8c4f2d5475b9f0411baf38590c054ba1fb566780,Peter Eisentraut,['src'],4,5
a0e22ef9114b016827118cb5316af2f02d3ff4b0,Masahiko Sawada,['src'],2,2
4edb37e322a64b1c9edd7f0da6fa7cda4541a67c,Masahiko Sawada,['src'],1,1
41d3780d3d29acd7e0a7a6922f2757243e9186d0,Alexander Korotkov,['src'],2,2
3ff01b2b6e7e8627b191a2c8c2690c8ea2f0820d,Nathan Bossart,"['doc', 'src']",24,16
b8528fe026b18976b5d5b4fcb066a8a55def3375,Daniel Gustafsson,['src'],1,1
68174679fea2d514e9281fddd826abaccfac5bf7,Daniel Gustafsson,['doc'],3,2
b2d6b4c728a282f9bbe9ff4fac02a872bef074dd,Daniel Gustafsson,['src'],14,8
64e401b62b1559d617db5c1e1070d7a05e794c27,Daniel Gustafsson,['src'],4,4
cc0e7ebd304a24815c0531000a4c3693878cd96c,Alexander Korotkov,['src'],14,6
80d5d4937c168af46c976feebe24765ad76eb540,Masahiko Sawada,['src'],2,1
503c0ad976f5e4ada2d1b47ae05aa7133351b645,Jeff Davis,['src'],101,6
b670b93a66fc554714e0fe8e51a944912bb9fd68,Alexander Korotkov,['src'],1,1
7e65ad197f9dff7466cea7986450f9573adb4448,Daniel Gustafsson,['src'],10,7
1db689715d44276407dc4d6fadbc11da8d391bd9,David Rowley,['src'],76,0
995e0fbc1c57c9b705c57de456d25c6e448bc5dd,Tom Lane,['src'],7,21
80686761c49d5194d224b344e968c26981611726,Nathan Bossart,['src'],4,4
2b520860c08ac946ec5e570065ede1c467e45618,Nathan Bossart,['src'],0,21
d63d486d6c393817810d0477569fc657c388bfb2,Heikki Linnakangas,['src'],3,2
49b579f92dc6add10d1f03ba2cea6eab597a2f2f,Peter Eisentraut,['src'],2,2
d56cb42b54381d414f1f30929ca267e4768313c8,Peter Eisentraut,['src'],52,43
bb5604ba9e53e3a0fb9967f960e36cff4d36b0ab,Jeff Davis,['doc'],12,1
60769c62dc85680ee357aec92461fe97c715aebb,Jeff Davis,['src'],3,3
61f352ece9e7eb89c7154da178d0c3bc69fc72c9,Jeff Davis,['src'],9,14
0960ae1967d0569be4d118c20e51a2ed98d76f65,Heikki Linnakangas,['src'],8,6
7eb9a8201890f3b208fd4c109a5b08bf139b692a,Dean Rasheed,['doc'],11,10
33e729c5148c3a697abc552621b34bdc5fd497ed,Dean Rasheed,['src'],79,9
